Date,GOOGL,META,MS
2023-07-24,120.80548858642578,290.0189514160156,88.114990234375
2023-07-25,121.48143768310547,292.86334228515625,87.88229370117188
2023-07-26,128.4993438720703,296.94097900390625,87.06321716308594
2023-07-27,128.62857055664062,310.00927734375,86.32792663574219
2023-07-28,131.78961181640625,323.70416259765625,86.01793670654297
2023-07-31,131.9287872314453,316.8616638183594,86.00852966308594
2023-08-01,130.76576232910156,320.9492492675781,85.4261245727539
2023-08-02,127.6146469116211,312.5950927734375,83.90435791015625
2023-08-03,127.68421936035156,311.4812316894531,83.73526763916016
2023-08-04,127.34625244140625,309.0346374511719,83.40648651123047
2023-08-07,130.74586486816406,314.83282470703125,83.67890930175781
2023-08-08,130.61663818359375,310.9341735839844,83.10589599609375
2023-08-09,128.88702392578125,303.54473876953125,82.25106048583984
2023-08-10,128.9168701171875,304.07183837890625,82.32621765136719
2023-08-11,128.78761291503906,299.9942321777344,82.382568359375
2023-08-14,130.54705810546875,304.5193786621094,82.03501892089844
2023-08-15,129.00631713867188,300.30255126953125,80.93595886230469
2023-08-16,127.93274688720703,292.6843566894531,80.77625274658203
2023-08-17,129.1454620361328,283.5345153808594,80.58838653564453
2023-08-18,126.70012664794922,281.70452880859375,79.74295806884766
2023-08-21,127.60469055175781,288.3182678222656,79.14175415039062
2023-08-22,128.31048583984375,286.0307922363281,77.94876098632812
2023-08-23,131.5808563232422,292.6345520019531,78.33389282226562
2023-08-24,129.00631713867188,285.1854553222656,78.38086700439453
2023-08-25,129.105712890625,283.9422912597656,78.17420959472656
2023-08-28,130.2289581298828,288.67633056640625,79.26387023925781
2023-08-29,133.7677764892578,296.3641052246094,80.36294555664062
2023-08-30,135.06996154785156,293.4898681640625,80.09052276611328
2023-08-31,135.35821533203125,294.2756042480469,79.9871826171875
2023-09-01,134.8512420654297,294.7629089355469,80.55081176757812
2023-09-05,134.9606170654297,298.5123596191406,79.69598388671875
2023-09-06,133.6584014892578,297.53765869140625,79.05722045898438
2023-09-07,134.45362854003906,297.04046630859375,78.7566146850586
2023-09-08,135.56695556640625,296.2646789550781,79.7711410522461
2023-09-11,136.10374450683594,305.88189697265625,78.44662475585938
2023-09-12,134.5331573486328,300.0141296386719,80.36294555664062
2023-09-13,135.89500427246094,303.3955383300781,81.95985412597656
2023-09-14,137.27671813964844,310.01922607421875,83.66950988769531
2023-09-15,136.58087158203125,298.6715087890625,83.04952239990234
2023-09-18,137.38604736328125,300.8992614746094,83.33134460449219
2023-09-19,137.21705627441406,303.4054870605469,83.14346313476562
2023-09-20,132.9427032470703,298.0350036621094,81.8565444946289
2023-09-21,129.66236877441406,294.1164855957031,79.73355865478516
2023-09-22,129.47349548339844,297.4481506347656,78.23995971679688
2023-09-25,130.328369140625,299.18865966796875,77.9957275390625
2023-09-26,127.80352020263672,297.3288269042969,77.18788146972656
2023-09-27,129.7617645263672,296.1155090332031,76.69940185546875
2023-09-28,131.52122497558594,302.301513671875,77.2066650390625
2023-09-29,130.07986450195312,298.5719909667969,76.71819305419922
2023-10-02,133.37014770507812,305.14593505859375,75.53459167480469
2023-10-03,131.64051818847656,299.29803466796875,73.28948974609375
2023-10-04,134.43377685546875,303.9127197265625,74.29460906982422
2023-10-05,134.26475524902344,303.12701416015625,74.3509750366211
2023-10-06,136.75979614257812,313.7089538574219,75.45943450927734
2023-10-09,137.59481811523438,316.6229553222656,75.06489562988281
2023-10-10,137.2369384765625,320.083984375,75.27156829833984
2023-10-11,139.7121124267578,326.0313720703125,74.11614227294922
2023-10-12,138.14151000976562,322.391357421875,73.09222412109375
2023-10-13,136.54112243652344,312.9730224609375,73.07344818115234
2023-10-16,138.270751953125,319.397705078125,73.95645141601562
2023-10-17,138.88705444335938,322.2322082519531,75.45943450927734
2023-10-18,137.1375274658203,315.2406005859375,70.3398666381836
2023-10-19,136.92880249023438,311.103271484375,68.49871826171875
2023-10-20,134.7916259765625,306.9659729003906,68.69598388671875
2023-10-23,135.6862335205078,312.2967224121094,67.35269165039062
2023-10-24,137.9824676513672,310.8446960449219,67.22117614746094
2023-10-25,124.86116027832031,297.8957214355469,67.07087707519531
2023-10-26,121.55101776123047,286.7767639160156,67.70024871826172
2023-10-27,121.4416732788086,295.1109924316406,66.13151550292969
2023-10-30,123.718017578125,301.0086364746094,67.1203842163086
2023-10-31,123.34028625488281,299.626220703125,67.3390884399414
2023-11-01,125.69615173339844,310.14849853515625,67.46269989013672
2023-11-02,126.72996520996094,309.1738586425781,69.84932708740234
2023-11-03,128.3303680419922,312.8835144042969,72.5116958618164
2023-11-06,129.47349548339844,314.0769348144531,72.18842315673828
2023-11-07,130.189208984375,317.08050537109375,71.79857635498047
2023-11-08,131.0540313720703,318.03521728515625,72.23596954345703
2023-11-09,129.46356201171875,318.801025390625,70.54344940185547
2023-11-10,131.799560546875,326.9761657714844,71.6274185180664
2023-11-13,131.30252075195312,327.3938903808594,71.35166931152344
2023-11-14,132.8234100341797,334.47503662109375,74.46094512939453
2023-11-15,133.8174591064453,330.8946838378906,75.76361083984375
2023-11-16,136.11367797851562,332.3666076660156,75.74459075927734
2023-11-17,134.50332641601562,333.2120056152344,76.3341064453125
2023-11-20,135.437744140625,338.11505126953125,75.7826156616211
2023-11-21,136.1534423828125,335.1413879394531,74.61307525634766
2023-11-22,137.6643829345703,339.6267395019531,74.63208770751953
2023-11-24,135.8751220703125,336.3845520019531,74.78423309326172
2023-11-27,135.59678649902344,332.8738708496094,74.11863708496094
2023-11-28,136.38206481933594,337.14044189453125,73.1012191772461
2023-11-29,134.1852264404297,330.38751220703125,74.68914794921875
2023-11-30,131.73989868164062,325.3650207519531,75.44031524658203
2023-12-01,131.0738983154297,323.0477294921875,76.91413879394531
2023-12-04,128.4993438720703,318.2738952636719,77.21839904785156
2023-12-05,130.2091064453125,316.5533752441406,76.22953033447266
2023-12-06,129.24488830566406,315.71795654296875,75.50688171386719
2023-12-07,136.11367797851562,324.8081359863281,76.40066528320312
2023-12-08,134.1852264404297,330.9344482421875,78.23580932617188
